field_74596_h,rotationXY,0,The Y component (scaled along the X axis) of the entity's pitch rotation
field_74597_i,viewport,0,The current GL viewport
field_74594_j,modelview,0,The current GL modelview matrix
field_74595_k,projection,0,The current GL projection matrix
field_74593_l,objectCoords,0,The computed view object coordinates
field_85101_a,posX,0,
field_85099_b,posY,0,
field_85100_c,posZ,0,
field_85098_d,globalRenderer,0,
field_98149_a,holder,0,
field_90029_a,theScaledResolution,0,
field_90028_b,theEntityRenderer,0,
field_147884_z,aoLightValueScratchXYZNNP,0,Used as a scratch variable for ambient occlusion on the north/bottom/west corner.
field_147814_A,aoLightValueScratchYZNN,0,Used as a scratch variable for ambient occlusion between the bottom face and the east face.
field_147815_B,aoLightValueScratchYZNP,0,Used as a scratch variable for ambient occlusion between the bottom face and the west face.
field_147816_C,aoLightValueScratchXYZPNN,0,Used as a scratch variable for ambient occlusion on the south/bottom/east corner.
field_147810_D,aoLightValueScratchXYPN,0,Used as a scratch variable for ambient occlusion between the bottom face and the south face.
field_147811_E,aoLightValueScratchXYZPNP,0,Used as a scratch variable for ambient occlusion on the south/bottom/west corner.
field_147812_F,aoLightValueScratchXYZNPN,0,Used as a scratch variable for ambient occlusion on the north/top/east corner.
field_147813_G,aoLightValueScratchXYNP,0,Used as a scratch variable for ambient occlusion between the top face and the north face.
field_147821_H,aoLightValueScratchXYZNPP,0,Used as a scratch variable for ambient occlusion on the north/top/west corner.
field_147822_I,aoLightValueScratchYZPN,0,Used as a scratch variable for ambient occlusion between the top face and the east face.
field_147823_J,aoLightValueScratchXYZPPN,0,Used as a scratch variable for ambient occlusion on the south/top/east corner.
field_147824_K,aoLightValueScratchXYPP,0,Used as a scratch variable for ambient occlusion between the top face and the south face.
field_147817_L,aoLightValueScratchYZPP,0,Used as a scratch variable for ambient occlusion between the top face and the west face.
field_147818_M,aoLightValueScratchXYZPPP,0,Used as a scratch variable for ambient occlusion on the south/top/west corner.
field_147819_N,aoLightValueScratchXZNN,0,Used as a scratch variable for ambient occlusion between the north face and the east face.
field_147820_O,aoLightValueScratchXZPN,0,Used as a scratch variable for ambient occlusion between the south face and the east face.
field_147830_P,aoLightValueScratchXZNP,0,Used as a scratch variable for ambient occlusion between the north face and the west face.
field_147829_Q,aoLightValueScratchXZPP,0,Used as a scratch variable for ambient occlusion between the south face and the west face.
field_147832_R,aoBrightnessXYZNNN,0,Ambient occlusion brightness XYZNNN
field_147831_S,aoBrightnessXYNN,0,Ambient occlusion brightness XYNN
field_147826_T,aoBrightnessXYZNNP,0,Ambient occlusion brightness XYZNNP
field_147825_U,aoBrightnessYZNN,0,Ambient occlusion brightness YZNN
field_147828_V,aoBrightnessYZNP,0,Ambient occlusion brightness YZNP
field_147827_W,aoBrightnessXYZPNN,0,Ambient occlusion brightness XYZPNN
field_147835_X,aoBrightnessXYPN,0,Ambient occlusion brightness XYPN
field_147834_Y,aoBrightnessXYZPNP,0,Ambient occlusion brightness XYZPNP
field_147845_a,blockAccess,0,The IBlockAccess used by this instance of RenderBlocks
field_147839_az,colorBlueBottomRight,0,Blue color value for the bottom right corner
field_147833_aA,colorBlueTopRight,0,Blue color value for the top right corner
field_147836_Z,aoBrightnessXYZNPN,0,Ambient occlusion brightness XYZNPN
field_147880_aa,aoBrightnessXYNP,0,Ambient occlusion brightness XYNP
field_147881_ab,aoBrightnessXYZNPP,0,Ambient occlusion brightness XYZNPP
field_147878_ac,aoBrightnessYZPN,0,Ambient occlusion brightness YZPN
field_147879_ad,aoBrightnessXYZPPN,0,Ambient occlusion brightness XYZPPN
field_147885_ae,aoBrightnessXYPP,0,Ambient occlusion brightness XYPP
field_147887_af,aoBrightnessYZPP,0,Ambient occlusion brightness YZPP
field_147882_ag,aoBrightnessXYZPPP,0,Ambient occlusion brightness XYZPPP
field_147883_ah,aoBrightnessXZNN,0,Ambient occlusion brightness XZNN
field_147866_ai,aoBrightnessXZPN,0,Ambient occlusion brightness XZPN
field_147868_aj,aoBrightnessXZNP,0,Ambient occlusion brightness XZNP
field_147862_ak,aoBrightnessXZPP,0,Ambient occlusion brightness XZPP
field_147864_al,brightnessTopLeft,0,Brightness top left
field_147874_am,brightnessBottomLeft,0,Brightness bottom left
field_147876_an,brightnessBottomRight,0,Brightness bottom right
field_147870_ao,brightnessTopRight,0,Brightness top right
field_147872_ap,colorRedTopLeft,0,Red color value for the top left corner
field_147852_aq,colorRedBottomLeft,0,Red color value for the bottom left corner
field_147850_ar,colorRedBottomRight,0,Red color value for the bottom right corner
field_147848_as,colorRedTopRight,0,Red color value for the top right corner
field_147846_at,colorGreenTopLeft,0,Green color value for the top left corner
field_147860_au,colorGreenBottomLeft,0,Green color value for the bottom left corner
field_147858_av,colorGreenBottomRight,0,Green color value for the bottom right corner
field_147856_aw,colorGreenTopRight,0,Green color value for the top right corner
field_147854_ax,colorBlueTopLeft,0,Blue color value for the top left corner
field_147841_ay,colorBlueBottomLeft,0,Blue color value for the bottom left corner
field_147843_b,fancyGrass,0,Fancy grass side matching biome
field_147844_c,useInventoryTint,0,When set to {@code true} the block renderer will request the block's color information\nand update the appropriate GL properties.
field_147840_d,overrideBlockTexture,0,"If set to >=0, all block faces will be rendered using this texture index"
field_147842_e,flipTexture,0,Set to true if the texture should be flipped horizontally during render*Face
field_147837_f,renderAllFaces,0,"If true, renders all faces on all blocks rather than using the logic in Block.shouldSideBeRendered."
field_147838_g,renderFromInside,0,
field_147859_h,renderMinX,0,The minimum X value for rendering (default 0.0).
field_147861_i,renderMaxX,0,The maximum X value for rendering (default 1.0).
field_147855_j,renderMinY,0,The minimum Y value for rendering (default 0.0).
field_147857_k,renderMaxY,0,The maximum Y value for rendering (default 1.0).
field_147851_l,renderMinZ,0,The minimum Z value for rendering (default 0.0).
field_147853_m,renderMaxZ,0,The maximum Z value for rendering (default 1.0).
field_147847_n,lockBlockBounds,0,
field_147849_o,partialRenderBounds,0,
field_147877_p,minecraftRB,0,
field_147875_q,uvRotateEast,0,
field_147873_r,uvRotateWest,0,
field_147871_s,uvRotateSouth,0,
field_147869_t,uvRotateNorth,0,
field_147867_u,uvRotateTop,0,
field_147865_v,uvRotateBottom,0,
field_147863_w,enableAO,0,Whether ambient occlusion is enabled or not
field_147888_x,aoLightValueScratchXYZNNN,0,Used as a scratch variable for ambient occlusion on the north/bottom/east corner.
field_147886_y,aoLightValueScratchXYNN,0,Used as a scratch variable for ambient occlusion between the bottom face and the north face.
field_148828_i,openGL14,0,
field_153196_B,logText,0,
field_148827_a,openGL21,0,
field_77478_a,defaultTexUnit,0,"An OpenGL constant corresponding to GL_TEXTURE0, used when setting data pertaining to auxiliary OpenGL texture units."
field_77476_b,lightmapTexUnit,0,"An OpenGL constant corresponding to GL_TEXTURE1, used when setting data pertaining to auxiliary OpenGL texture units."
field_153197_d,nvidia,0,
field_153198_e,GL_FRAMEBUFFER,0,
field_153199_f,GL_RENDERBUFFER,0,
field_153200_g,GL_COLOR_ATTACHMENT0,0,
field_153201_h,GL_DEPTH_ATTACHMENT,0,
field_153202_i,GL_FRAMEBUFFER_COMPLETE,0,
field_153203_j,GL_FB_INCOMPLETE_ATTACHMENT,0,
field_153204_k,GL_FB_INCOMPLETE_MISS_ATTACH,0,
field_153205_l,GL_FB_INCOMPLETE_DRAW_BUFFER,0,
field_153206_m,GL_FB_INCOMPLETE_READ_BUFFER,0,
field_148823_f,framebufferSupported,0,
field_153207_o,GL_LINK_STATUS,0,
field_153208_p,GL_COMPILE_STATUS,0,
field_153209_q,GL_VERTEX_SHADER,0,
field_153210_r,GL_FRAGMENT_SHADER,0,
field_148825_d,anisotropicFilteringSupported,0,
field_148826_e,anisotropicFilteringMax,0,
field_153211_u,extBlendFuncSeparate,0,
field_148824_g,shadersSupported,0,
field_153212_w,framebufferType,0,
field_153213_x,shadersAvailable,0,
field_153214_y,arbShaders,0,
field_153215_z,arbMultitexture,0,
field_90026_a,x,0,
field_90024_b,z,0,
field_90025_c,theEntityRenderer,0,
field_147045_u,hasActivePotionEffects,0,True if there is some potion effect to display
field_72777_q,mc,0,A reference to the Minecraft object.
field_147592_B,renderBlocksRg,0,
field_72775_s,glOcclusionQueryBase,0,OpenGL occlusion query base
field_72774_t,occlusionEnabled,0,Is occlusion testing enabled
field_72773_u,cloudTickCounter,0,counts the cloud render updates. Used with mod to stagger some updates
field_72772_v,starGLCallList,0,The star GL Call list
field_72771_w,glSkyList,0,OpenGL sky list
field_72781_x,glSkyList2,0,OpenGL sky list 2
field_72780_y,minBlockX,0,Minimum block X
field_72779_z,minBlockY,0,Minimum block Y
field_72741_A,minBlockZ,0,Minimum block Z
field_72742_B,maxBlockX,0,Maximum block X
field_72743_C,maxBlockY,0,Maximum block Y
field_72737_D,maxBlockZ,0,Maximum block Z
field_72738_E,damagedBlocks,0,Stores blocks currently being broken. Key is entity ID of the thing doing the breaking. Value is a DestroyBlockProgress
field_147593_P,mapSoundPositions,0,"Currently playing sounds.  Type:  HashMap<ChunkCoordinates, ISound>"
field_94141_F,destroyBlockIcons,0,
field_147595_R,displayListEntitiesDirty,0,
field_147594_S,displayListEntities,0,
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,Render entities startup counter (init value=2)
field_72748_H,countEntitiesTotal,0,Count entities total
field_72749_I,countEntitiesRendered,0,Count entities rendered
field_72750_J,countEntitiesHidden,0,Count entities hidden
field_72751_K,renderersLoaded,0,How many renderers are loaded this frame that try to be rendered
field_72744_L,renderersBeingClipped,0,How many renderers are being clipped by the frustrum this frame
field_147598_a,tileEntities,0,
field_72745_M,renderersBeingOccluded,0,How many renderers are being occluded this frame
field_72746_N,renderersBeingRendered,0,How many renderers are actually being rendered this frame
field_72747_O,renderersSkippingRenderPass,0,How many renderers are skipping rendering due to not having a render pass this frame
field_72753_P,dummyRenderInt,0,Dummy render int
field_72752_Q,worldRenderersCheckIndex,0,World renderers check index
field_72755_R,glRenderLists,0,List of OpenGL lists for the current render pass
field_72754_S,allRenderLists,0,All render lists (fixed length 4)
field_72761_c,occlusionResult,0,Occlusion query result
field_72758_d,prevSortX,0,Previous x position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_72759_e,prevSortY,0,Previous y position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_72756_f,prevSortZ,0,Previous Z position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_147596_f,prevRenderSortX,0,
field_147597_g,prevRenderSortY,0,
field_147602_h,prevRenderSortZ,0,
field_147603_i,prevChunkSortX,0,
field_147600_j,prevChunkSortY,0,
field_147601_k,prevChunkSortZ,0,
field_72757_g,frustumCheckOffset,0,The offset used to determine if a renderer is one of the sixteenth that are being updated this frame
field_147599_m,logger,0,
field_110927_h,locationMoonPhasesPng,0,
field_110928_i,locationSunPng,0,
field_110925_j,locationCloudsPng,0,
field_110926_k,locationEndSkyPng,0,
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,The RenderEngine instance used by RenderGlobal
field_72767_j,worldRenderersToUpdate,0,
field_72768_k,sortedWorldRenderers,0,
field_72765_l,worldRenderers,0,
field_72766_m,renderChunksWide,0,
field_72763_n,renderChunksTall,0,
field_72764_o,renderChunksDeep,0,
field_72778_p,glRenderListBase,0,OpenGL render lists base
field_78941_z,tessellator,0,
field_78915_A,isInitialized,0,
field_147893_C,tileEntities,0,
field_78917_C,bytesDrawn,0,Bytes sent to the GPU
field_78924_a,worldObj,0,Reference to the World object.
field_78922_b,chunksUpdated,0,
field_78923_c,posX,0,
field_78920_d,posY,0,
field_78921_e,posZ,0,
field_78918_f,posXMinus,0,Pos X minus
field_78919_g,posYMinus,0,Pos Y minus
field_78931_h,posZMinus,0,Pos Z minus
field_78932_i,posXClip,0,Pos X clipped
field_78929_j,posYClip,0,Pos Y clipped
field_78930_k,posZClip,0,Pos Z clipped
field_78927_l,isInFrustum,0,
field_78928_m,skipRenderPass,0,Should this renderer skip this render pass
field_78925_n,posXPlus,0,Pos X plus
field_78926_o,posYPlus,0,Pos Y plus
field_78940_p,posZPlus,0,Pos Z plus
field_78939_q,needsUpdate,0,Boolean for whether this renderer needs to be updated or not
field_78938_r,rendererBoundingBox,0,Axis aligned bounding box
field_78937_s,chunkIndex,0,Chunk index
field_78936_t,isVisible,0,Is this renderer visible according to the occlusion query
field_78935_u,isWaitingOnOcclusionQuery,0,Is this renderer waiting on the result of the occlusion query
field_78934_v,glOcclusionQuery,0,OpenGL occlusion query
field_78933_w,isChunkLit,0,Is the chunk lit
field_147895_x,tileEntityRenderers,0,All the tile entities that have special rendering code for this chunk
field_147894_y,vertexState,0,
field_78942_y,glRenderList,0,
field_78429_a,renderChunkX,0,The location of the 16x16x16 render chunk rendered by this RenderList.
field_78427_b,renderChunkY,0,
field_78428_c,renderChunkZ,0,
field_78425_d,cameraX,0,"The in-world location of the camera, used to translate the world into the proper position for rendering."
field_78426_e,cameraY,0,
field_78423_f,cameraZ,0,
field_78424_g,glLists,0,A list of OpenGL render list IDs rendered by this RenderList.
field_78430_h,valid,0,Does this RenderList contain properly-initialized and current data for rendering?
field_78431_i,bufferFlipped,0,Has glLists been flipped to make it ready for reading yet?
field_96454_a,baseIcon,0,
field_96452_b,flipU,0,
field_96453_c,flipV,0,
field_90032_a,entityRender,0,
field_74500_a,mc,0,Reference to the Minecraft object.
field_74536_a,mc,0,Minecraft instance
field_151383_a,entries,0,
field_151382_b,exceptionMessage,0,
field_148118_a,lastApplied,0,
field_148116_b,srcColorFactor,0,
field_148117_c,srcAlphaFactor,0,
field_148114_d,destColorFactor,0,
field_148115_e,destAlphaFactor,0,
field_148112_f,blendFunction,0,
field_148113_g,separateBlend,0,
field_148119_h,opaque,0,
field_147630_a,x,0,
field_147628_b,y,0,
field_147629_c,z,0,
field_147627_d,buffer,0,
field_152632_a,offsetX,0,
field_152633_b,offsetZ,0,
field_151376_a,filename,0,
field_151375_b,jsonKeys,0,
field_135039_a,languageCode,0,
field_135037_b,region,0,
field_135038_c,name,0,
field_135036_d,bidirectional,0,
field_110540_a,resourcePacks,0,"All resource packs for this domain, as ordered by the options menu. Packs later in the list have higher priority than those earlier in the list."
field_110539_b,frmMetadataSerializer,0,
field_110597_b,resourcePackFile,0,
field_110598_a,resourceLog,0,
field_152793_a,DEFAULT_SKIN,0,
field_152794_b,THREAD_POOL,0,
field_152795_c,textureManager,0,
field_152796_d,skinCacheDir,0,
field_152797_e,sessionService,0,
field_152798_f,skinCacheLoader,0,
field_130076_a,theSimpleReloadableResourceManager,0,
field_110622_a,resourcePackFilter,0,
field_110620_b,rprDefaultResourcePack,0,
field_110621_c,rprMetadataSerializer,0,
field_110618_d,dirResourcepacks,0,
field_148534_e,dirServerResourcepacks,0,
field_148532_f,resourcePackInstance,0,
field_148533_g,awaitingServerResourcePack,0,
field_110619_e,repositoryEntriesAll,0,
field_110617_f,repositoryEntries,0,
field_110467_a,charWidths,0,
field_110465_b,charLefts,0,
field_110466_c,charSpacings,0,
field_110482_a,textureBlur,0,
field_110481_b,textureClamp,0,
field_148536_c,listMipmaps,0,
field_135019_a,languages,0,
field_110499_a,frameIndex,0,
field_110498_b,frameTime,0,
field_110464_a,packDescription,0,
field_110463_b,packFormat,0,
field_110508_a,metadataSectionSerializerRegistry,0,
field_110506_b,gsonBuilder,0,
field_110507_c,gson,0,"Cached Gson instance. Set to null when more sections are registered, and then re-created from the builder."
field_110502_a,section,0,The IMetadataSectionSerializer associated with the class registered
field_110500_b,clazz,0,The class registered
field_110501_c,metadataSerializers,0,
field_110478_a,animationFrames,0,
field_110476_b,frameWidth,0,
field_110477_c,frameHeight,0,
field_110475_d,frameTime,0,
field_152783_a,logger,0,
field_152784_b,resourceMap,0,
field_130079_a,LOC_FOLIAGE_PNG,0,
field_135054_a,i18nLocale,0,
field_110601_c,entryNameSplitter,0,
field_110600_d,resourcePackZipFile,0,
field_110608_a,defaultResourceDomains,0,
field_152781_b,mapAssets,0,
field_135049_a,currentLocale,0,
field_147648_b,logger,0,
field_135047_b,theMetadataSerializer,0,
field_135048_c,currentLanguage,0,
field_135046_d,languageMap,0,
field_148523_a,loader,0,
field_148319_c,resourcePackEntry,0,
field_110535_a,mapMetadataSections,0,
field_110533_b,srResourceLocation,0,
field_110534_c,resourceInputStream,0,
field_110531_d,mcmetaInputStream,0,
field_110532_e,srMetadataSerializer,0,
field_110529_f,mcmetaJsonChecked,0,
field_110530_g,mcmetaJson,0,
field_147967_a,logger,0,
field_130074_a,joinerResourcePacks,0,
field_110548_a,domainResourceManagers,0,
field_110546_b,reloadListeners,0,
field_135057_d,setResourceDomains,0,
field_110547_c,rmMetadataSerializer,0,
field_148322_c,logger,0,
field_148320_d,resourcePack,0,
field_148321_e,resourcePackIcon,0,
field_148317_a,mc,0,
field_148315_b,resourcePacksGUI,0,
field_148316_c,RESOURCE_PACKS_TEXTURE,0,
field_135032_a,properties,0,
field_135030_b,splitter,0,Splits on ""=""
field_135031_c,pattern,0,
field_135029_d,unicode,0,
field_110525_a,reResourcePackRepository,0,
field_110523_b,resourcePackFile,0,
field_110524_c,reResourcePack,0,
field_110521_d,rePackMetadataSection,0,
field_110522_e,texturePackIcon,0,
field_110520_f,locationTexturePackIcon,0,
field_130078_a,LOC_GRASS_PNG,0,
field_90048_a,theMinecraft,0,
field_73727_a,message,0,
field_73725_b,mc,0,A reference to the Minecraft object.
field_73726_c,currentlyDisplayedText,0,The text currently displayed (i.e. the argument to the last call to printText or func_73722_d)
field_73723_d,systemTime,0,The system's time represented in milliseconds.
field_73724_e,loadingSuccess,0,True if the loading ended with a success
field_146587_f,scaledResolution,0,
field_146588_g,framebuffer,0,
field_78234_a,chestLid,0,The chest lid in the chest's model.
field_78232_b,chestBelow,0,The model of the bottom of the chest.
field_78233_c,chestKnob,0,The chest's knob in the chest model.
field_78150_a,head,0,
field_78148_b,body,0,
field_78149_c,leg1,0,
field_78146_d,leg2,0,
field_78147_e,leg3,0,
field_78144_f,leg4,0,
field_78145_g,childYOffset,0,
field_78151_h,childZOffset,0,
field_78196_a,body,0,
field_78194_b,bottomBody,0,
field_78195_c,head,0,
field_78192_d,rightHand,0,
field_78193_e,leftHand,0,
field_78103_a,boatSides,0,
field_78202_a,squidBody,0,The squid's body
field_78201_b,squidTentacles,0,The squid's tentacles
field_78783_a,textureOffsetX,0,The x coordinate offset of the texture
field_78782_b,textureOffsetY,0,The y coordinate offset of the texture
field_78185_a,wolfHeadMain,0,main box for the wolf head
field_78183_b,wolfBody,0,The wolf's body
field_78184_c,wolfLeg1,0,Wolf'se first leg
field_78181_d,wolfLeg2,0,Wolf's second leg
field_78182_e,wolfLeg3,0,Wolf's third leg
field_78179_f,wolfLeg4,0,Wolf's fourth leg
field_78180_g,wolfTail,0,The wolf's tail
field_78186_h,wolfMane,0,The wolf's mane
field_78106_a,blazeSticks,0,The sticks that fly around the Blaze.
field_78105_b,blazeHead,0,
field_78221_a,head,0,The head Model renderer of the dragon
field_78219_b,spine,0,The spine Model renderer of the dragon
field_78220_c,jaw,0,The jaw Model renderer of the dragon
field_78217_d,body,0,The body Model renderer of the dragon
field_78218_e,rearLeg,0,The rear leg Model renderer of the dragon
field_78215_f,frontLeg,0,The front leg Model renderer of the dragon
field_78216_g,rearLegTip,0,The rear leg tip Model renderer of the dragon
field_78226_h,frontLegTip,0,The front leg tip Model renderer of the dragon
field_78227_i,rearFoot,0,The rear foot Model renderer of the dragon
field_78224_j,frontFoot,0,The front foot Model renderer of the dragon
field_78225_k,wing,0,The wing Model renderer of the dragon
field_78222_l,wingTip,0,The wing tip Model renderer of the dragon
field_78223_m,partialTicks,0,
field_78166_a,signBoard,0,The board on a sign that has the writing on it.
field_78165_b,signStick,0,The stick a sign stands on.
field_82896_a,skeletonHead,0,
field_82895_a,batHead,0,
field_82893_b,batBody,0,The body box of the bat model.
field_82894_c,batRightWing,0,The inner right wing box of the bat model.
field_82891_d,batLeftWing,0,The inner left wing box of the bat model.
field_82892_e,batOuterRightWing,0,The outer right wing box of the bat model.
field_82890_f,batOuterLeftWing,0,The outer left wing box of the bat model.
field_78116_c,bipedHead,0,
field_78114_d,bipedHeadwear,0,
field_78115_e,bipedBody,0,
field_78112_f,bipedRightArm,0,
field_78113_g,bipedLeftArm,0,
field_78123_h,bipedRightLeg,0,
field_78124_i,bipedLeftLeg,0,
field_78121_j,bipedEars,0,
field_78122_k,bipedCloak,0,
field_78119_l,heldItemLeft,0,"Records whether the model should be rendered holding an item in the left hand, and if that item is a block."
field_78120_m,heldItemRight,0,"Records whether the model should be rendered holding an item in the right hand, and if that item is a block."
field_78117_n,isSneak,0,
field_78118_o,aimedBow,0,Records whether the model should be rendered aiming a bow.
field_78200_a,slimeBodies,0,"The slime's bodies, both the inside box and the outside box"
field_78198_b,slimeRightEye,0,The slime's right eye
field_78199_c,slimeLeftEye,0,The slime's left eye
field_78197_d,slimeMouth,0,The slime's mouth
field_78152_i,headRotationAngleX,0,
field_78252_a,posX1,0,X vertex coordinate of lower box corner
field_78250_b,posY1,0,Y vertex coordinate of lower box corner
field_78251_c,posZ1,0,Z vertex coordinate of lower box corner
field_78248_d,posX2,0,X vertex coordinate of upper box corner
field_78249_e,posY2,0,Y vertex coordinate of upper box corner
field_78246_f,posZ2,0,Z vertex coordinate of upper box corner
field_78247_g,boxName,0,
field_78253_h,vertexPositions,0,"The (x,y,z) vertex positions and (u,v) texture coordinates for each of the 8 points on a cube"
field_78254_i,quadList,0,"An array of 6 TexturedQuads, one for each face of a cube"
field_82905_a,upperBodyParts,0,
field_82904_b,heads,0,
field_78239_a,vertexPositions,0,
field_78237_b,nVertices,0,
field_78238_c,invertNormal,0,
field_78102_a,coverRight,0,Right cover renderer (when facing the book)
field_78100_b,coverLeft,0,Left cover renderer (when facing the book)
field_78101_c,pagesRight,0,The right pages renderer (when facing the book)
field_78098_d,pagesLeft,0,The left pages renderer (when facing the book)
field_78099_e,flippingPageRight,0,Right cover renderer (when facing the book)
field_78096_f,flippingPageLeft,0,Right cover renderer (when facing the book)
field_78097_g,bookSpine,0,The renderer of spine of the book
field_78126_a,isCarrying,0,Is the enderman carrying a block?
field_78125_b,isAttacking,0,Is the enderman attacking an entity?
field_78128_a,body,0,
field_78127_b,tentacles,0,
field_78243_a,vector3D,0,
field_78241_b,texturePositionX,0,The texture's u value.
field_78242_c,texturePositionY,0,The texture's v value.
field_78094_a,modelTextureMap,0,A mapping for all texture offsets
field_78095_p,onGround,0,
field_78093_q,isRiding,0,
field_78092_r,boxList,0,This is a list of all the boxes (ModelRenderer.class) in the current model.
field_78091_s,isChild,0,
field_78090_t,textureWidth,0,
field_78089_u,textureHeight,0,
field_78209_a,spiderHead,0,The spider's head box
field_78207_b,spiderNeck,0,The spider's neck box
field_78208_c,spiderBody,0,The spider's body box
field_78205_d,spiderLeg1,0,Spider's first leg
field_78206_e,spiderLeg2,0,Spider's second leg
field_78203_f,spiderLeg3,0,Spider's third leg
field_78204_g,spiderLeg4,0,Spider's fourth leg
field_78212_h,spiderLeg5,0,Spider's fifth leg
field_78213_i,spiderLeg6,0,Spider's sixth leg
field_78210_j,spiderLeg7,0,Spider's seventh leg
field_78211_k,spiderLeg8,0,Spider's eight leg
field_78142_a,head,0,
field_78140_b,body,0,
field_78141_c,rightLeg,0,
field_78138_d,leftLeg,0,
field_78139_e,rightWing,0,
field_78136_f,leftWing,0,
field_78137_g,bill,0,
field_78143_h,chin,0,
field_78154_a,sideModels,0,
field_78178_a,ironGolemHead,0,The head model for the iron golem.
field_78176_b,ironGolemBody,0,The body model for the iron golem.
field_78177_c,ironGolemRightArm,0,The right arm model for the iron golem.
field_78174_d,ironGolemLeftArm,0,The left arm model for the iron golem.
field_78175_e,ironGolemLeftLeg,0,The left leg model for the Iron Golem.
field_78173_f,ironGolemRightLeg,0,The right leg model for the Iron Golem.
field_110723_a,knotRenderer,0,
field_78230_a,cube,0,The cube model for the Ender Crystal.
field_78228_b,glass,0,The glass model for the Ender Crystal.
field_78229_c,base,0,The base model for the Ender Crystal.
field_82900_g,holdingItem,0,
field_82901_h,mole,0,
field_82902_i,witchHat,0,
field_78109_a,segments,0,
field_78108_b,core,0,
field_78801_a,textureWidth,0,The size of the texture file's width in pixels.
field_78799_b,textureHeight,0,The size of the texture file's height in pixels.
field_78800_c,rotationPointX,0,
field_78797_d,rotationPointY,0,
field_78798_e,rotationPointZ,0,
field_78795_f,rotateAngleX,0,
field_78796_g,rotateAngleY,0,
field_78808_h,rotateAngleZ,0,
field_78809_i,mirror,0,
field_78806_j,showModel,0,
field_78807_k,isHidden,0,Hides the model.
field_78804_l,cubeList,0,
field_78805_m,childModels,0,
field_78802_n,boxName,0,
field_82906_o,offsetX,0,
field_82908_p,offsetY,0,
field_82907_q,offsetZ,0,
field_78803_o,textureOffsetX,0,The X offset into the texture used for displaying this model
field_78813_p,textureOffsetY,0,The Y offset into the texture used for displaying this model
field_78812_q,compiled,0,
field_78811_r,displayList,0,The GL display list rendered by the Tessellator for this model
field_78810_s,baseModel,0,
field_78153_i,headRotationAngleX,0,
field_110688_A,frontLeftLeg,0,
field_110689_B,frontLeftShin,0,The <a href=""https://en.wikipedia.org/wiki/Equine_anatomy#External_anatomy"">cannon</a> is the lower part of a horse's leg.
field_110690_C,frontLeftHoof,0,
field_110684_D,frontRightLeg,0,
field_110685_E,frontRightShin,0,
field_110686_F,frontRightHoof,0,
field_110687_G,muleLeftChest,0,The left chest box on the mule model.
field_110695_H,muleRightChest,0,The right chest box on the mule model.
field_110696_I,horseSaddleBottom,0,
field_110697_J,horseSaddleFront,0,The <a href=""https://en.wikipedia.org/wiki/Saddle"">gullet</a> is the front part of a horse's saddle.
field_110698_K,horseSaddleBack,0,The <a href=""https://en.wikipedia.org/wiki/Saddle"">cantle</a> is the back part of a horse's saddle.
field_110691_L,horseLeftSaddleRope,0,The <a href=""https://en.wikipedia.org/wiki/Saddle#Parts"">fender</a> is the leather strap connecting the saddle to the stirrup..
field_110692_M,horseLeftSaddleMetal,0,The <a href=""https://en.wikipedia.org/wiki/Saddle#Parts"">stirrup</a> is the metal part in which a horse's rider puts their foot.
field_110693_N,horseRightSaddleRope,0,The <a href=""https://en.wikipedia.org/wiki/Saddle#Parts"">fender</a> is the leather strap connecting the saddle to the stirrup..
field_110694_O,horseRightSaddleMetal,0,The <a href=""https://en.wikipedia.org/wiki/Saddle#Parts"">stirrup</a> is the metal part in which a horse's rider puts their foot.
field_110700_P,horseLeftFaceMetal,0,The left metal connected to the horse's face ropes.
field_110699_Q,horseRightFaceMetal,0,The right metal connected to the horse's face ropes.
field_110702_R,horseLeftRein,0,
field_110701_S,horseRightRein,0,
field_110709_a,head,0,
field_110707_b,mouthTop,0,
field_110708_c,mouthBottom,0,
field_110705_d,horseLeftEar,0,
field_110706_e,horseRightEar,0,
field_110703_f,muleLeftEar,0,The left ear box for the mule model.
field_110704_g,muleRightEar,0,The right ear box for the mule model.
field_110716_h,neck,0,
field_110717_i,horseFaceRopes,0,The box for the horse's ropes on its face.
field_110714_j,mane,0,
field_110715_k,body,0,
field_110712_l,tailBase,0,A <a href=""https://en.wikipedia.org/wiki/Tail_(horse)"">dock</a> is the area where the tail connects to the body of a horse.
field_110713_m,tailMiddle,0,
field_110710_n,tailTip,0,The <a href=""https://en.wikipedia.org/wiki/Tail_(horse)"">skirt</a> are the long hairs extending down at the tail.
field_110711_o,backLeftLeg,0,The <a href=""https://en.wikipedia.org/wiki/Equine_anatomy#External_anatomy"">thigh</a> is the upper part of a horse's back leg.
field_110719_v,backLeftShin,0,The <a href=""https://en.wikipedia.org/wiki/Equine_anatomy#External_anatomy"">cannon</a> is the lower part of a horse's leg.
field_110718_w,backLeftHoof,0,
