searge,name,side,desc
func_76977_a,renderEntityOnFire,0,"Renders fire on top of the entity. Args: entity, x, y, z, partialTickTime"
func_76986_a,doRender,0,"Actually renders the given argument. This is a synthetic bridge method, always casting down its argument and then handing it off to a worker function which does the actual work. In all probabilty, the class Render is generic (Render<T extends Entity) and this method has signature public void func_76986_a(T entity, double d, double d1, double d2, float f, float f1). But JAD is pre 1.5 so doesn't do that."
func_147906_a,renderLivingLabel,0,Renders an entity's name above its head
func_110777_b,bindEntityTexture,0,
func_76979_b,doRenderShadowAndFire,0,"Renders the entity's shadow and fire (if its on fire). Args: entity, x, y, z, yaw, partialTickTime"
func_76983_a,getFontRendererFromRenderManager,0,Returns the font renderer from the set render manager
func_76975_c,renderShadow,0,"Renders the entity shadows at the position, shadow alpha and partialTickTime. Args: entity, x, y, z, shadowAlpha, partialTickTime"
func_76982_b,getWorldFromRenderManager,0,Returns the render manager's world object
func_77034_a,interpolateRotation,0,"Returns a rotation angle that is inbetween two other rotation angles. par1 and par2 are the angles between which to interpolate, par3 is probably a float between 0.0 and 1.0 that tells us where ""between"" the two angles we are. Example: par1 = 30, par2 = 50, par3 = 0.5, then return = 40"
func_77042_a,setRenderPassModel,0,Sets the model to be used in the current render pass (the first render pass is done after the primary model is rendered) Args: model
func_77037_a,getDeathMaxRotation,0,
func_77039_a,renderLivingAt,0,Sets a simple glTranslate on a LivingEntity.
func_96449_a,renderOffsetLivingLabel,0,
func_77041_b,preRenderCallback,0,"Allows the render to do any OpenGL state modifications necessary before the model is rendered. Args: entityLiving, partialTickTime"
func_77030_a,getColorMultiplier,0,"Returns an ARGB int color back. Args: entityLiving, lightBrightness, partialTickTime"
func_77043_a,rotateCorpse,0,
func_77036_a,renderModel,0,Renders the model in RenderLiving
func_77032_a,shouldRenderPass,0,Queries whether should render the specified pass or not.
func_110813_b,canRenderName,0,Test if the entity name must be rendered
func_77033_b,passSpecialRender,0,Passes the specialRender and renders it
func_77044_a,handleRotationFloat,0,Defines what float the third param in setRotationAngles of ModelBase is
func_77035_b,inheritRenderPass,0,
func_77029_c,renderEquippedItems,0,
func_82408_c,renderArmorPiece,0,
func_77040_d,renderSwingProgress,0,"Returns where in the swing animation the living entity is (from 0 to 1).  Args : entity, partialTickTime"
func_85093_e,renderArrowsStuckInEntity,0,"renders arrows the Entity has been attacked with, attached to it"
func_77018_a,renderGlint,0,
func_94149_a,renderIcon,0,
func_77015_a,renderItemIntoGUI,0,Renders the item's icon or block into the UI at the specified position.
func_94148_a,renderItemOverlayIntoGUI,0,Render an item info overlay conaining info such as the number of items in a stack or\nthe damage for armour or tools.
func_77017_a,renderQuad,0,"Adds a quad to the tesselator at the specified position with the set width and height and color.  Args: tessellator, x, y, width, height, color"
func_77020_a,renderDroppedItem,0,Renders a dropped item
func_82406_b,renderItemAndEffectIntoGUI,0,"Render the item's icon or block into the GUI, including the glint effect."
func_77021_b,renderItemOverlayIntoGUI,0,Renders the item's overlay information. Examples being stack count or damage on top of the item's image at the specified position.
func_151460_a,getBlockAtEntityViewpoint,0,
func_74583_a,updateRenderInfo,0,Updates the current render info and camera location based on entity look angles and 1st/3rd person view mode
func_74585_b,projectViewFromEntity,0,Returns a vector representing the projection along the given entity's view for the given distance
func_74371_a,checkARBOcclusion,0,Checks if we support OpenGL occlusion.
func_147771_a,clearOverrideBlockTexture,0,Clear override block texture
func_147782_a,setRenderBounds,0,
func_147763_a,renderPistonRodUD,0,Render piston rod up/down
func_147739_a,renderItemIn3d,0,Checks to see if the item's render type indicates that it should be rendered as a regular block or not.
func_147778_a,getAoBrightness,0,Get ambient occlusion brightness
func_147727_a,mixAoBrightness,0,
func_147729_a,getLiquidHeight,0,
func_147725_a,renderBlockAnvil,0,Renders anvil
func_147780_a,renderBlockAnvilMetadata,0,Renders anvil block with metadata
func_147737_a,renderBlockAnvilRotate,0,Renders anvil block with rotation
func_147728_a,renderBlockAnvilOrient,0,Renders anvil block with orientation
func_147766_a,renderBlockMinecartTrack,0,
func_147797_a,renderBlockBeacon,0,
func_147775_a,setRenderBoundsFromBlock,0,"Like setRenderBounds, but automatically pulling the bounds from the given Block."
func_147747_a,renderTorchAtAngle,0,"Renders a torch at the given coordinates, with the base slanting at the given delta"
func_147768_a,renderFaceYNeg,0,"Renders the given texture to the bottom face of the block. Args: block, x, y, z, texture"
func_147777_a,getBlockIconFromSide,0,
func_147795_a,renderBlockCropsImpl,0,Render block crops implementation
func_147730_a,renderBlockStemSmall,0,
func_147800_a,renderBlockAsItem,0,"Is called to render the image of a block on an inventory, as a held item, or as a an item on the ground"
func_147787_a,getBlockIconFromSideAndMetadata,0,
func_147769_a,renderBlockAllFaces,0,Render all faces of a block
func_147751_a,renderStandardBlockWithAmbientOcclusion,0,
func_147792_a,renderBlockUsingTexture,0,Renders a block using the given texture instead of the block's own default texture
func_147750_a,renderPistonExtensionAllFaces,0,Render all faces of the piston extension
func_147749_a,renderBlockSandFalling,0,
func_147793_a,getBlockIcon,0,
func_147741_a,renderBlockBrewingStand,0,Render BlockBrewingStand
func_147785_a,renderBlockCauldron,0,Render block cauldron
func_147772_a,renderBlockCocoa,0,
func_147781_a,renderBlockRedstoneComparator,0,
func_147748_a,renderBlockRedstoneDiode,0,
func_147732_a,renderBlockRedstoneDiodeMetadata,0,
func_147774_a,renderBlockDoublePlant,0,
func_147802_a,renderBlockDragonEgg,0,
func_147743_a,renderBlockEndPortalFrame,0,Render BlockEndPortalFrame
func_147735_a,renderBlockFence,0,
func_147776_a,renderBlockFenceGate,0,
func_147801_a,renderBlockFire,0,Renders a fire block at the given coordinates
func_147752_a,renderBlockFlowerpot,0,Renders flower pot
func_147803_a,renderBlockHopper,0,
func_147799_a,renderBlockHopperMetadata,0,
func_147759_a,renderBlockRepeater,0,render a redstone repeater at the given coordinates
func_147722_a,renderBlockStairs,0,Renders a stair block at the given coordinates
func_147740_a,renderBlockStemBig,0,
func_147767_a,renderBlockPane,0,
func_147807_a,renderBlockWall,0,
func_147757_a,setOverrideBlockTexture,0,Sets overrideBlockTexture
func_147765_a,drawCrossedSquares,0,Utility function to draw crossed swuares
func_147786_a,setRenderFromInside,0,
func_147744_b,hasOverrideBlockTexture,0,
func_147770_b,overrideBlockBounds,0,"Like setRenderBounds, but locks the values so that RenderBlocks won't change them.  If you use this, you must call unlockBlockBounds after you finish rendering!"
func_147789_b,renderPistonRodSN,0,Render piston rod south/north
func_147745_b,getBlockIcon,0,
func_147806_b,renderFaceYPos,0,"Renders the given texture to the top face of the block. Args: block, x, y, z, texture"
func_147805_b,renderBlockByRenderType,0,Renders the block at the given coordinates using the block's rendering type
func_147808_b,renderStandardBlockWithAmbientOcclusionPartial,0,"Renders non-full-cube block with ambient occusion.  Args: block, x, y, z, red, green, blue (lighting)"
func_147731_b,renderPistonBase,0,renders a block as a piston base
func_147758_b,getIconSafe,0,
func_147753_b,setRenderAllFaces,0,
func_147762_c,unlockBlockBounds,0,Unlocks the visual bounding box so that RenderBlocks can change it again.
func_147738_c,renderPistonRodEW,0,Render piston rod east/west
func_147761_c,renderFaceZNeg,0,"Renders the given texture to the north (z-negative) face of the block.  Args: block, x, y, z, texture"
func_147791_c,renderBlockTorch,0,Renders a torch block at the given coordinates
func_147809_c,renderPistonExtension,0,renders the pushing part of a piston
func_147734_d,renderFaceZPos,0,"Renders the given texture to the south (z-positive) face of the block.  Args: block, x, y, z, texture"
func_147804_d,renderPistonBaseAllFaces,0,Render all faces of the piston base
func_147736_d,renderStandardBlockWithColorMultiplier,0,"Renders a standard cube block at the given coordinates, with a given color ratio.  Args: block, x, y, z, r, g, b"
func_147798_e,renderFaceXNeg,0,"Renders the given texture to the west (x-negative) face of the block.  Args: block, x, y, z, texture"
func_147790_e,renderBlockLever,0,Renders a lever block at the given coordinates
func_147754_e,renderBlockCactusImpl,0,Render block cactus implementation
func_147764_f,renderFaceXPos,0,"Renders the given texture to the east (x-positive) face of the block.  Args: block, x, y, z, texture"
func_147723_f,renderBlockTripWireSource,0,Renders a trip wire source block at the given coordinates
func_147756_g,renderBlockTripWire,0,Renders a trip wire block at the given coordinates
func_147788_h,renderBlockRedstoneWire,0,Renders a redstone wire block at the given coordinates
func_147794_i,renderBlockLadder,0,
func_147726_j,renderBlockVine,0,
func_147733_k,renderBlockStainedGlassPane,0,
func_147746_l,renderCrossedSquares,0,"Renders any block requiring crossed squares such as reeds, flowers, and mushrooms"
func_147724_m,renderBlockStem,0,
func_147796_n,renderBlockCrops,0,
func_147783_o,renderBlockLilyPad,0,
func_147721_p,renderBlockLiquid,0,Renders a block based on the BlockLiquid class at the given coordinates
func_147784_q,renderStandardBlock,0,Renders a standard cube block at the given coordinates
func_147742_r,renderBlockLog,0,
func_147779_s,renderBlockQuartz,0,
func_147755_t,renderBlockCactus,0,
func_147760_u,renderBlockDoor,0,
func_147773_v,renderBlockBed,0,render a bed at the given coordinates
func_77474_a,initializeTextures,0,Initializes the texture constants to be used when rendering lightmap values
func_153180_a,glDeleteShader,0,Deletes a shader object
func_77475_a,setLightmapTextureCoords,0,Sets the current coordinates of the given lightmap texture
func_153175_a,glGetProgrami,0,Returns a parameter from a program object
func_153186_a,glRenderbufferStorage,0,"Establishes data storage, format and dimensions of a renderbuffer object's image"
func_153188_a,glFramebufferTexture2D,0,Attaches a level of a texture object as a logical buffer of a framebuffer object
func_153194_a,glGetUniformLocation,0,Returns the location of a uniform variable
func_153169_a,glShaderSource,0,Replaces the source code in a shader object
func_153168_a,glUniform1,0,Specifies the value of a uniform variable for the current program object
func_153181_a,glUniform1,0,Specifies the value of a uniform variable for the current program object
func_153173_a,glUniformMatrix2,0,Specifies the value of a uniform variable for the current program object
func_153193_b,areShadersSupported,0,
func_153195_b,glCreateShader,0,creates a shader with the given mode and returns the GL id. params: mode
func_153178_b,glAttachShader,0,Attaches a shader object to a program object
func_153190_b,glFramebufferRenderbuffer,0,Attaches a renderbuffer as a logical buffer of a framebuffer object
func_153164_b,glGetAttribLocation,0,Returns the location of an attribute variable
func_153177_b,glUniform2,0,Specifies the value of a uniform variable for the current program object
func_153182_b,glUniform2,0,Specifies the value of a uniform variable for the current program object
func_153189_b,glUniformMatrix3,0,Specifies the value of a uniform variable for the current program object
func_153172_c,getLogText,0,
func_153170_c,glCompileShader,0,Compiles a shader object
func_153157_c,glGetShaderi,0,Returns a parameter from a shader object
func_148821_a,glBlendFunc,0,Specifies pixel arithmetic for RGB and alpha components separately
func_153191_c,glUniform3,0,Specifies the value of a uniform variable for the current program object
func_153192_c,glUniform3,0,Specifies the value of a uniform variable for the current program object
func_153160_c,glUniformMatrix4,0,Specifies the value of a uniform variable for the current program object
func_153183_d,glCreateProgram,0,Creates a program object
func_153161_d,glUseProgram,0,Installs a program object as part of current rendering state
func_153158_d,glGetShaderInfoLog,0,Returns the information log for a shader object
func_153159_d,glUniform4,0,Specifies the value of a uniform variable for the current program object
func_153162_d,glUniform4,0,Specifies the value of a uniform variable for the current program object
func_153165_e,glGenFramebuffers,0,"Calls the appropriate glGenFramebuffers method and returns the newly created fbo, or returns -1 if not supported."
func_153187_e,glDeleteProgram,0,Deletes a program object
func_153166_e,glGetProgramInfoLog,0,Returns the information log for a program object
func_153185_f,glGenRenderbuffers,0,Generates renderbuffer object names
func_153179_f,glLinkProgram,0,Links a program object
func_153163_f,glUniform1i,0,Specifies the value of a uniform variable for the current program object
func_148822_b,isFramebufferEnabled,0,Returns whether OpenGl supports  Frame Buffer Objects
func_153184_g,glDeleteRenderbuffers,0,Deletes renderbuffer objects
func_153171_g,glBindFramebuffer,0,Binds a framebuffer to a framebuffer target
func_153174_h,glDeleteFramebuffers,0,Deletes framebuffer objects
func_153176_h,glBindRenderbuffer,0,Binds a renderbuffer to a renderbuffer target
func_153167_i,glCheckFramebufferStatus,0,Checks the completeness of a framebuffer
func_77473_a,setActiveTexture,0,Sets the current lightmap texture to the specified OpenGL constant
func_77472_b,setClientActiveTexture,0,Sets the current lightmap texture to the specified OpenGL constant
func_147044_g,drawActivePotionEffects,0,Display the potion effects list
func_72712_a,loadRenderers,0,Loads all the renderers and sets up the basic settings usage
func_72721_a,hasCloudFog,0,Checks if the given position is to be rendered with cloud fog
func_72714_a,renderSky,0,Renders the sky with the partial tick time. Args: partialTickTime
func_72733_a,renderAllRenderLists,0,Render all render lists
func_72720_a,checkOcclusionQueryResult,0,
func_72724_a,renderSortedRenderers,0,"Renders the sorted renders for the specified render pass. Args: startRenderer, numRenderers, renderPass, partialTickTime"
func_147590_a,drawOutlinedBoundingBox,0,Draws lines for the edges of the bounding box.
func_72732_a,setWorldAndLoadRenderers,0,set null to clear
func_72717_a,drawBlockDamageTexture,0,
func_72729_a,clipRenderersByFrustum,0,"Checks all renderers that previously weren't in the frustum and 1/16th of those that previously were in the frustum for frustum clipping Args: frustum, partialTickTime"
func_94140_a,registerDestroyBlockIcons,0,
func_72719_a,sortAndRender,0,"Sorts all renderers based on the passed in entity. Args: entityLiving, renderPass, partialTickTime"
func_147589_a,renderEntities,0,"Renders all entities within range and within the frustrum. Args: pos, frustrum, partialTickTime"
func_72716_a,updateRenderers,0,Updates some of the renderers sorted by distance from the player
func_72731_b,drawSelectionBox,0,"Draws the selection box for the player. Args: entityPlayer, rayTraceHit, i, itemStack, partialTickTime"
func_72718_b,renderClouds,0,
func_72725_b,markBlocksForUpdate,0,Marks the blocks in the given range for update
func_72726_b,doSpawnParticle,0,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
func_72736_c,renderCloudsFancy,0,Renders the 3d fancy clouds
func_72722_c,markRenderersForNewPosition,0,Goes through all the renderers setting new positions on them and those that have their position changed are adding to be updated
func_72735_c,getDebugInfoRenders,0,Gets the render info for use on the Debug screen
func_72723_d,getDebugInfoEntities,0,Gets the entities info for use on the Debug screen
func_147591_f,rebuildDisplayListEntities,0,
func_72734_e,updateClouds,0,
func_72728_f,deleteAllDisplayLists,0,Deletes all display lists
func_72730_g,renderStars,0,
func_78910_b,setDontDraw,0,When called this renderer won't draw anymore until its gets initialized again
func_78909_a,getGLCallListForPass,0,Takes in the pass the call list is being requested for. Args: renderPass
func_78913_a,setPosition,0,Sets a new position for the renderer and setting it up so it can be reloaded with the new data for that position
func_147891_a,postRenderBlocks,0,
func_78908_a,updateInFrustum,0,
func_78912_a,distanceToEntitySquared,0,"Returns the distance of this chunk renderer to the entity without performing the final normalizing square root, for performance reasons."
func_147892_a,updateRenderer,0,Will update this chunk renderer
func_78911_c,stopRendering,0,
func_147890_b,preRenderBlocks,0,
func_147889_b,updateRendererSort,0,
func_78904_d,callOcclusionQueryList,0,Renders the occlusion query GL List
func_78906_e,skipAllRenderPasses,0,Checks if all render passes are to be skipped. Returns false if the renderer is not initialized
func_78914_f,markDirty,0,Marks the current renderer data as dirty and needing to be updated.
func_78905_g,setupGLTranslation,0,
func_78419_a,callLists,0,
func_78420_a,addGLRenderList,0,
func_78418_a,rendersChunk,0,
func_78422_a,setupRenderList,0,
func_78421_b,resetList,0,Resets this RenderList to an uninitialized state.
func_151379_a,forException,0,
func_151380_a,prependJsonKey,0,
func_151381_b,setFilenameAndFlush,0,
func_148109_a,apply,0,
func_148110_a,parseBlendNode,0,
func_148108_a,stringToBlendFunction,0,"Converts a blend function name to an id, returning add (32774) if not recognized."
func_148111_b,isOpaque,0,
func_148107_b,stringToBlendFactor,0,
func_151373_a,addJsonKey,0,
func_151372_b,getJsonKeys,0,
func_135034_a,getLanguageCode,0,
func_135035_b,isBidirectional,0,
func_152121_a,onSkinAvailable,0,Called when the skinmanager completes downloading part of a skin. May be called twice if the player has both a skin and a cape.\n \n@param skinPart Either Type.SKIN or Type.CAPE
func_135055_a,getResourceDomains,0,
func_110536_a,getResource,0,
func_135056_b,getAllResources,0,Gets all versions of the resource identified by {@code location}. The list is ordered by resource pack priority from lowest to highest.
func_110538_a,addResourcePack,0,
func_110537_b,getLocationMcmeta,0,
func_110596_a,readMetadata,0,
func_110595_a,getRelativeName,0,
func_110591_a,getInputStreamByName,0,
func_110593_b,hasResourceName,0,
func_110592_c,locationToName,0,
func_110594_c,logNameNotLowercase,0,
func_110549_a,onResourceManagerReload,0,
func_152788_a,loadSkinFromCache,0,
func_152790_a,loadProfileTextures,0,
func_152792_a,loadSkin,0,Used in the Skull renderer to fetch a skin. May download the skin if it's not in the cache
func_152789_a,loadSkin,0,"May download the skin if its not in the cache, can be passed a SkinManager#SkinAvailableCallback for handling"
func_110611_a,updateRepositoryEntriesAll,0,
func_148526_a,obtainResourcePack,0,
func_148528_a,downloadServerResourcePack,0,
func_148527_a,setRepositories,0,
func_110609_b,getRepositoryEntriesAll,0,
func_110613_c,getRepositoryEntries,0,
func_110612_e,getDirResourcepacks,0,
func_148530_e,getResourcePackInstance,0,Getter for the IResourcePack instance associated with this ResourcePackRepository
func_148529_f,clearResourcePack,0,
func_110616_f,fixDirResourcepacks,0,
func_110614_g,getResourcePackFiles,0,
func_110479_a,getTextureBlur,0,
func_110480_b,getTextureClamp,0,
func_148535_c,getListMipmaps,0,
func_135018_a,getLanguages,0,
func_110495_a,hasNoTime,0,
func_110497_b,getFrameTime,0,
func_110496_c,getFrameIndex,0,
func_110483_a,getSectionName,0,The name of this section type as it appears in JSON.
func_110492_a,parseAnimationFrame,0,
func_152805_a,getPackDescription,0,
func_110462_b,getPackFormat,0,
func_110505_a,getGson,0,Returns a Gson instance with type adapters registered for metadata sections.
func_110504_a,registerMetadataSectionType,0,
func_110503_a,parseMetadataSection,0,
func_110471_a,getFrameHeight,0,
func_110472_a,getFrameTimeSingle,0,
func_110474_b,getFrameWidth,0,
func_110470_b,frameHasTime,0,
func_110473_c,getFrameCount,0,
func_110468_c,getFrameIndex,0,
func_110469_d,getFrameTime,0,
func_130072_d,getAnimationFrame,0,
func_130073_e,getFrameIndexSet,0,
func_152782_a,getResourceMap,0,
func_135051_a,setLocale,0,
func_135052_a,format,0,"format(a, b) is equivalent to String.format(translate(a), b). Args: translationKey, params..."
func_110599_c,getResourcePackZipFile,0,
func_110526_a,getMetadata,0,
func_110527_b,getInputStream,0,
func_110528_c,hasMetadata,0,
func_152786_a,load,0,
func_110586_a,getPackImage,0,
func_110590_a,getInputStream,0,
func_135058_a,getPackMetadata,0,
func_130077_b,getPackName,0,
func_110589_b,resourceExists,0,
func_110587_b,getResourceDomains,0,
func_110542_a,registerReloadListener,0,Registers a listener to be invoked every time the resource manager reloads. NOTE: The listener is immediately invoked once when it is registered.
func_110541_a,reloadResources,0,"Releases all current resource packs, loads the given list, then triggers all listeners"
func_152780_c,getInputStreamAssets,0,
func_110605_c,getResourceStream,0,
func_135042_a,isCurrentLocaleUnicode,0,
func_135045_a,setCurrentLanguage,0,
func_135043_a,parseLanguageMetadata,0,
func_135044_b,isCurrentLanguageBidirectional,0,
func_135041_c,getCurrentLanguage,0,
func_135040_d,getLanguages,0,
func_148318_i,getResourcePackEntry,0,
func_110545_a,reloadResourcePack,0,
func_110543_a,clearResources,0,
func_110544_b,notifyReloadListeners,0,
func_148311_a,getResourcePackDescription,0,
func_148312_b,getResourcePackName,0,
func_148313_c,bindResourcePackIcon,0,
func_148310_d,showHoverOverlay,0,
func_148309_e,canMoveRight,0,
func_148308_f,canMoveLeft,0,
func_148314_g,canMoveUp,0,
func_148307_h,canMoveDown,0,
func_135025_a,isUnicode,0,
func_135022_a,loadLocaleDataFiles,0,"par2 is a list of languages. For each language $L and domain $D, attempts to load the resource $D:lang/$L.lang"
func_135021_a,loadLocaleData,0,
func_135023_a,formatMessage,0,"Calls String.format(translateKey(key), params)"
func_135028_a,loadLocaleData,0,par1 is a list of Resources
func_135024_b,checkUnicode,0,
func_135026_c,translateKeyPrivate,0,"Returns the translation, or the key itself if the key could not be translated."
func_110516_a,updateResourcePack,0,
func_110518_a,bindTexturePackIcon,0,
func_110517_b,closeResourcePack,0,
func_110514_c,getResourcePack,0,
func_110515_d,getResourcePackName,0,
func_110519_e,getTexturePackDescription,0,
func_73722_d,displayString,0,
func_78231_a,renderAll,0,This method renders out all parts of the chest model.
func_78104_a,getNumberOfTopRods,0,
func_78214_a,updateRotations,0,"Updates the rotations in the parameters for rotations greater than 180 degrees or less than -180 degrees. It adds or subtracts 360 degrees, so that the appearance is the same, although the numbers are then simplified to range -180 to 180"
func_78164_a,renderSign,0,Renders the sign model through TileEntitySignRenderer
func_82897_a,maxHands,0,
func_82889_a,getBatSize,0,"not actually sure this is size, is not used as of now, but the model would be recreated if the value changed and it seems a good match for a bats size"
func_78110_b,renderEars,0,"renders the ears (specifically, deadmau5's)"
func_78111_c,renderCloak,0,"Renders the cloak of the current biped (in most cases, it's a player)"
func_78245_a,render,0,Draw the six sided box defined by this ModelBox
func_78244_a,setBoxName,0,
func_82903_a,maxHands,0,
func_78235_a,flipFace,0,
func_78236_a,draw,0,
func_78240_a,setTexturePosition,0,
func_78087_a,setRotationAngles,0,"Sets the model's various rotation angles. For bipeds, par1 and par2 are used for animating the movement of arms and legs, where par1 represents the time(so that arms and legs swing back and forth) and par2 represents how ""far"" arms and legs can swing at most."
func_78084_a,getTextureOffset,0,
func_78085_a,setTextureOffset,0,
func_85181_a,getRandomModelBox,0,
func_78088_a,render,0,Sets the models various rotation angles then renders the model.
func_78086_a,setLivingAnimations,0,Used for easily adding entity-dependent animations. The second and third float params here are the same second and third as in the setRotationAngles method.
func_78172_a,triangleWave,0,
func_78785_a,render,0,
func_78793_a,setRotationPoint,0,
func_78789_a,addBox,0,
func_78790_a,addBox,0,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
func_78784_a,setTextureOffset,0,
func_78792_a,addChild,0,Sets the current box's rotation points and rotation angles to another box.
func_78786_a,addBox,0,
func_78791_b,renderWithRotation,0,
func_78787_b,setTextureSize,0,Returns the model renderer with the new texture parameters.
func_78794_c,postRender,0,Allows the changing of Angles after a box has been rendered
func_78788_d,compileDisplayList,0,Compiles a GL display list for this model
func_110683_a,updateHorseRotation,0,Fixes and offsets a rotation in the ModelHorse class.
func_110682_a,setBoxRotation,0,Sets the rotations for a ModelRenderer in the ModelHorse class.
func_148635_a,getMusicTickerLocation,0,
func_148634_b,getMinDelay,0,Returns the minimum delay between playing music of this type.
func_148633_c,getMaxDelay,0,Returns the maximum delay between playing music of this type.
func_148556_a,getSoundEntryName,0,
func_148553_a,setSoundEntryVolume,0,
func_148554_a,setSoundEntryWeight,0,
func_148562_a,setSoundEntryType,0,
func_148561_a,setSoundEntryName,0,
func_148557_a,setStreaming,0,
func_148558_b,getSoundEntryVolume,0,
func_148559_b,setSoundEntryPitch,0,
func_148560_c,getSoundEntryPitch,0,
func_148555_d,getSoundEntryWeight,0,
func_148563_e,getSoundEntryType,0,
func_148552_f,isStreaming,0,
func_147667_k,isDonePlaying,0,
func_147650_b,getPositionedSoundLocation,0,
func_147657_c,canRepeat,0,
func_147652_d,getRepeatDelay,0,
func_147653_e,getVolume,0,
func_147655_f,getPitch,0,
func_147649_g,getXPosF,0,
func_147654_h,getYPosF,0,
func_147651_i,getZPosF,0,
func_147656_j,getAttenuationType,0,
func_147673_a,createPositionedSoundRecord,0,
func_147674_a,createPositionedSoundRecord,0,
func_147675_a,createRecordSoundAtPosition,0,
func_148652_a,getSoundPoolEntryLocation,0,
func_148651_a,setPitch,0,
func_148650_b,getPitch,0,
func_148647_b,setVolume,0,
func_148649_c,getVolume,0,
func_148648_d,isStreamingSound,0,
func_148727_a,addSoundToEventPool,0,
func_148729_c,getSoundEventLocation,0,
func_148728_d,getSoundCategory,0,
func_148580_a,getType,0,
func_148596_a,reloadSoundSystem,0,
func_148612_a,getURLForSoundResource,0,
func_148597_a,isSoundPlaying,0,Returns true if the sound is playing or still within time
func_148599_a,addDelayedSound,0,Adds a sound to play in n tick
func_148606_a,getNormalizedPitch,0,"Normalizes pitch from parameters and clamps to [0.5, 2.0]"
func_148594_a,getNormalizedVolume,0,"Normalizes volume level from parameters.  Range [0.0, 1.0]"
func_148595_a,getSoundCategoryVolume,0,"Returns the sound level (between 0.0 and 1.0) for a category, but 1.0 for the master sound category"
func_148601_a,setSoundCategoryVolume,0,Adjusts volume for currently playing sounds in this category
func_148615_a,setListener,0,Sets the listener of sounds
func_148613_b,unloadSoundSystem,0,Cleans up the Sound System
func_148602_b,stopSound,0,
func_148614_c,stopAllSounds,0,Stops all currently playing sounds
func_148611_c,playSound,0,
func_148605_d,updateAllSounds,0,
func_148610_e,pauseAllSounds,0,Pauses all currently playing sounds
func_148604_f,resumeAllSounds,0,Resumes playing all currently playing sounds (after pauseAllSounds)
func_148608_i,loadSoundSystem,0,"Tries to add the paulscode library and the relevant codecs. If it fails, the master volume  will be set to zero."
func_147155_a,getCategoryName,0,
func_147154_a,getCategory,0,
func_147156_b,getCategoryId,0,
func_148586_a,getTypeInt,0,
func_148570_a,getSoundList,0,
func_148571_a,setSoundCategory,0,
func_148572_a,setReplaceExisting,0,
func_148574_b,canReplaceExisting,0,
func_148573_c,getSoundCategory,0,
func_148762_a,registerSound,0,
func_148763_c,clearMap,0,Reset the underlying sound map (Called on resource manager reload)
func_147680_a,getSound,0,
func_147693_a,loadSoundResource,0,
func_147682_a,playSound,0,Play a sound
func_147681_a,playDelayedSound,0,Plays the sound in n ticks
func_147684_a,setSoundLevel,0,
func_147691_a,setListener,0,
func_147686_a,getRandomSoundFromCategories,0,Returns a random sound from one or more categories
func_147689_b,pauseSounds,0,
func_147683_b,stopSound,0,
func_147690_c,stopSounds,0,
func_147692_c,isSoundPlaying,0,
func_147685_d,unloadSounds,0,
func_147687_e,resumeSounds,0,
func_148721_a,getWeight,0,
func_148720_g,cloneEntry,0,
func_78021_a,getTabIndex,0,
func_111226_a,hasRelevantEnchantmentType,0,
func_78025_a,setBackgroundImageName,0,
func_78018_a,displayAllReleventItems,0,only shows items which have tabToDisplayOn == this
func_92116_a,addEnchantmentBooksToList,0,Adds the enchantment books from the supplied EnumEnchantmentType to the given list.
func_111229_a,setRelevantEnchantmentTypes,0,Sets the enchantment types for populating this tab with enchanting books
func_78013_b,getTabLabel,0,
func_78024_c,getTranslatedTabLabel,0,Gets the translated Label.
func_151244_d,getIconItemStack,0,
func_78016_d,getTabIconItem,0,
func_151243_f,getIconItemDamage,0,
func_78015_f,getBackgroundImageName,0,
func_78019_g,drawInForegroundOfTab,0,
func_78014_h,setNoTitle,0,
func_78017_i,shouldHidePlayerInventory,0,
func_78022_j,setNoScrollbar,0,
func_78020_k,getTabColumn,0,returns index % 6
func_78023_l,isTabInFirstRow,0,returns tabIndex < 6
func_111225_m,getRelevantEnchantmentTypes,0,Returns the enchantment types relevant to this tab
func_77273_a,getCenterXPos,0,
func_151349_a,getCenterBlockPos,0,
func_77272_a,chunkXZ2Int,0,converts a chunk coordinate pair to an integer (suitable for hashing)
func_77274_b,getCenterZPosition,0,
func_82770_a,writeGameRulesToNBT,0,Return the defined game rules as NBT.
func_82768_a,readGameRulesFromNBT,0,Set defined game rules from NBT.
func_82767_a,getGameRuleStringValue,0,Gets the string Game Rule value.
func_82769_a,addGameRule,0,Define a game rule and its default value.
func_82763_b,getRules,0,Return the defined game rules.
func_82766_b,getGameRuleBooleanValue,0,Gets the boolean Game Rule value.
func_82764_b,setOrCreateGameRule,0,
func_82765_e,hasRule,0,Return whether the specified game rule is defined.
func_151525_a,getDifficultyId,0,
func_151523_a,getDifficultyEnum,0,
func_151526_b,getDifficultyResourceKey,0,
func_147586_a,markBlockForUpdate,0,"On the client, re-renders the block. On the server, sends the block to the client (which will re-render it), including the tile entity description packet if applicable. Args: x, y, z"
func_82746_a,broadcastSound,0,
func_147585_a,markBlockRangeForRenderUpdate,0,"On the client, re-renders all blocks in this range, inclusive. On the server, does nothing. Args: min x, min y, min z, max x, max y, max z"
